Timestamp,User_ID,Application,Signal_Str,Latency,Required_,Allocated_,Resource_Allocation
21,User_42,Background,-46 dBm,15 ms,0.80 Mbps,0.64 Mbps,81%
21,User_43,Web_Browsing,-50 dBm,12 ms,1.20 Mbps,1.01 Mbps,84%
21,User_44,IoT_Temp,-43 dBm,13 ms,0.10 Mbps,0.09 Mbps,87%
21,User_45,Video_Streaming,-53 dBm,15 ms,2.00 Mbps,1.44 Mbps,72%
21,User_46,Emergency,-46 dBm,11 ms,5.00 Mbps,3.01 Mbps,60%
21,User_47,Video_Call,-44 dBm,13 ms,3.00 Mbps,2.52 Mbps,84%
21,User_48,Voice_Call,-38 dBm,10 ms,1.50 Mbps,1.09 Mbps,73%
21,User_49,Streaming,-50 dBm,13 ms,2.50 Mbps,2.02 Mbps,81%
21,User_50,Online_Gaming,-51 dBm,13 ms,2.00 Mbps,1.69 Mbps,85%
21,User_51,Background,-74 dBm,20 ms,0.80 Mbps,0.42 Mbps,53%
21,User_52,Web_Browsing,-39 dBm,12 ms,1.20 Mbps,0.99 Mbps,83%
21,User_53,IoT_Temp,-51 dBm,15 ms,0.10 Mbps,0.09 Mbps,86%
21,User_54,Video_Streaming,-54 dBm,16 ms,2.00 Mbps,1.41 Mbps,71%
21,User_55,Emergency,-42 dBm,13 ms,5.00 Mbps,3.23 Mbps,65%
21,User_56,Video_Call,-54 dBm,14 ms,3.00 Mbps,1.68 Mbps,56%
21,User_57,Voice_Call,-49 dBm,12 ms,1.50 Mbps,1.32 Mbps,88%
21,User_58,Streaming,-74 dBm,23 ms,2.50 Mbps,0.52 Mbps,21%
21,User_59,Online_Gaming,-41 dBm,10 ms,2.00 Mbps,1.50 Mbps,75%
21,User_60,Background,-63 dBm,17 ms,0.80 Mbps,0.69 Mbps,86%
21,User_61,Web_Browsing,-68 dBm,21 ms,1.20 Mbps,0.51 Mbps,42%
21,User_62,IoT_Temp,-39 dBm,13 ms,0.10 Mbps,0.09 Mbps,90%
21,User_63,Video_Streaming,-39 dBm,13 ms,2.00 Mbps,1.59 Mbps,80%
21,User_64,Emergency,-44 dBm,12 ms,5.00 Mbps,2.65 Mbps,53%
21,User_65,Video_Call,-55 dBm,14 ms,3.00 Mbps,1.61 Mbps,54%
21,User_66,Voice_Call,-50 dBm,15 ms,1.50 Mbps,1.14 Mbps,76%
21,User_67,Streaming,-61 dBm,17 ms,2.50 Mbps,0.95 Mbps,38%
21,User_68,Online_Gaming,-45 dBm,12 ms,2.00 Mbps,1.46 Mbps,73%
21,User_69,Background,-62 dBm,18 ms,0.80 Mbps,0.71 Mbps,88%
21,User_70,Web_Browsing,-61 dBm,15 ms,1.20 Mbps,0.81 Mbps,68%
21,User_71,IoT_Temp,-67 dBm,17 ms,0.10 Mbps,0.09 Mbps,86%
21,User_72,Video_Streaming,-42 dBm,14 ms,2.00 Mbps,1.74 Mbps,87%
21,User_73,Emergency,-40 dBm,12 ms,5.00 Mbps,3.53 Mbps,71%
21,User_74,Video_Call,-47 dBm,13 ms,3.00 Mbps,2.46 Mbps,82%
21,User_75,Voice_Call,-78 dBm,20 ms,1.50 Mbps,0.42 Mbps,28%
21,User_76,Streaming,-58 dBm,15 ms,2.50 Mbps,1.14 Mbps,46%
21,User_77,Online_Gaming,-53 dBm,16 ms,2.00 Mbps,1.75 Mbps,87%
21,User_78,Background,-45 dBm,10 ms,0.80 Mbps,0.70 Mbps,87%
21,User_79,Web_Browsing,-47 dBm,15 ms,1.20 Mbps,0.97 Mbps,81%
21,User_80,IoT_Temp,-63 dBm,16 ms,0.10 Mbps,0.09 Mbps,88%
21,User_81,Video_Streaming,-49 dBm,12 ms,2.00 Mbps,1.72 Mbps,86%
21,User_82,Emergency,-82 dBm,23 ms,5.00 Mbps,0.57 Mbps,11%
21,User_83,Video_Call,-52 dBm,17 ms,3.00 Mbps,1.58 Mbps,53%
21,User_84,Voice_Call,-55 dBm,17 ms,1.50 Mbps,1.31 Mbps,87%
21,User_85,Streaming,-41 dBm,12 ms,2.50 Mbps,2.08 Mbps,83%
21,User_86,Online_Gaming,-48 dBm,16 ms,2.00 Mbps,1.56 Mbps,78%
21,User_87,Background,-47 dBm,13 ms,0.80 Mbps,0.59 Mbps,74%
21,User_88,Web_Browsing,-48 dBm,14 ms,1.20 Mbps,1.05 Mbps,87%
21,User_89,IoT_Temp,-62 dBm,18 ms,0.10 Mbps,0.07 Mbps,73%
21,User_90,Video_Streaming,-42 dBm,10 ms,2.00 Mbps,1.44 Mbps,72%
22,User_1,Emergency,-50 dBm,14 ms,5.00 Mbps,2.32 Mbps,46%
22,User_2,Video_Call,-38 dBm,10 ms,3.00 Mbps,2.48 Mbps,83%
22,User_3,Voice_Call,-58 dBm,16 ms,1.50 Mbps,1.06 Mbps,71%
22,User_4,Streaming,-43 dBm,14 ms,2.50 Mbps,2.19 Mbps,88%
22,User_5,Online_Gaming,-52 dBm,15 ms,2.00 Mbps,1.49 Mbps,75%
22,User_6,Background,-54 dBm,17 ms,0.80 Mbps,0.59 Mbps,74%
22,User_7,Web_Browsing,-50 dBm,15 ms,1.20 Mbps,0.95 Mbps,79%
22,User_8,IoT_Temp,-72 dBm,23 ms,0.10 Mbps,0.07 Mbps,71%
22,User_9,Video_Streaming,-84 dBm,24 ms,2.00 Mbps,0.47 Mbps,24%
22,User_10,Emergency,-34 dBm,7 ms,5.00 Mbps,4.24 Mbps,85%
22,User_11,Video_Call,-51 dBm,16 ms,3.00 Mbps,1.67 Mbps,56%
22,User_12,Voice_Call,-49 dBm,13 ms,1.50 Mbps,1.25 Mbps,83%
22,User_13,Streaming,-45 dBm,12 ms,2.50 Mbps,2.22 Mbps,89%
22,User_14,Online_Gaming,-49 dBm,12 ms,2.00 Mbps,1.68 Mbps,84%
22,User_15,Background,-42 dBm,10 ms,0.80 Mbps,0.61 Mbps,76%
22,User_16,Web_Browsing,-50 dBm,15 ms,1.20 Mbps,0.87 Mbps,73%
22,User_17,IoT_Temp,-52 dBm,14 ms,0.10 Mbps,0.09 Mbps,85%
22,User_18,Video_Streaming,-76 dBm,21 ms,2.00 Mbps,0.50 Mbps,25%
22,User_19,Emergency,-81 dBm,24 ms,5.00 Mbps,0.57 Mbps,11%
22,User_20,Video_Call,-47 dBm,14 ms,3.00 Mbps,2.16 Mbps,72%
22,User_21,Voice_Call,-43 dBm,13 ms,1.50 Mbps,1.28 Mbps,86%
22,User_22,Streaming,-52 dBm,16 ms,2.50 Mbps,1.59 Mbps,64%
22,User_23,Online_Gaming,-46 dBm,12 ms,2.00 Mbps,1.53 Mbps,76%
22,User_24,Background,-51 dBm,16 ms,0.80 Mbps,0.69 Mbps,86%
22,User_25,Web_Browsing,-52 dBm,15 ms,1.20 Mbps,1.04 Mbps,87%
22,User_26,IoT_Temp,-61 dBm,16 ms,0.10 Mbps,0.09 Mbps,87%
22,User_27,Video_Streaming,-39 dBm,12 ms,2.00 Mbps,1.66 Mbps,83%
22,User_28,Emergency,-48 dBm,11 ms,5.00 Mbps,2.64 Mbps,53%
22,User_29,Video_Call,-44 dBm,13 ms,3.00 Mbps,2.30 Mbps,77%
22,User_30,Voice_Call,-54 dBm,13 ms,1.50 Mbps,1.19 Mbps,79%
22,User_31,Streaming,-56 dBm,16 ms,2.50 Mbps,1.39 Mbps,56%
22,User_32,Online_Gaming,-55 dBm,15 ms,2.00 Mbps,1.54 Mbps,77%
22,User_33,Background,-52 dBm,15 ms,0.80 Mbps,0.67 Mbps,84%
22,User_34,Web_Browsing,-69 dBm,22 ms,1.20 Mbps,0.46 Mbps,38%
22,User_35,IoT_Temp,-69 dBm,20 ms,0.10 Mbps,0.09 Mbps,90%
22,User_36,Video_Streaming,-57 dBm,18 ms,2.00 Mbps,1.12 Mbps,56%
22,User_37,Emergency,-49 dBm,16 ms,5.00 Mbps,2.38 Mbps,48%
22,User_38,Video_Call,-78 dBm,20 ms,3.00 Mbps,0.47 Mbps,16%
22,User_39,Voice_Call,-53 dBm,14 ms,1.50 Mbps,1.18 Mbps,79%
22,User_40,Streaming,-82 dBm,23 ms,2.50 Mbps,0.45 Mbps,18%
22,User_41,Online_Gaming,-42 dBm,14 ms,2.00 Mbps,1.74 Mbps,87%
22,User_42,Background,-50 dBm,16 ms,0.80 Mbps,0.71 Mbps,89%
22,User_43,Web_Browsing,-40 dBm,13 ms,1.20 Mbps,0.86 Mbps,71%
22,User_44,IoT_Temp,-51 dBm,16 ms,0.10 Mbps,0.09 Mbps,87%
22,User_45,Video_Streaming,-55 dBm,14 ms,2.00 Mbps,1.50 Mbps,75%
22,User_46,Emergency,-33 dBm,11 ms,5.00 Mbps,4.47 Mbps,89%
22,User_47,Video_Call,-38 dBm,10 ms,3.00 Mbps,2.14 Mbps,71%
22,User_48,Voice_Call,-38 dBm,10 ms,1.50 Mbps,1.16 Mbps,78%
22,User_49,Streaming,-41 dBm,10 ms,2.50 Mbps,1.75 Mbps,70%
22,User_50,Online_Gaming,-57 dBm,17 ms,2.00 Mbps,1.40 Mbps,70%
22,User_51,Background,-81 dBm,22 ms,0.80 Mbps,0.47 Mbps,59%
22,User_52,Web_Browsing,-46 dBm,15 ms,1.20 Mbps,0.86 Mbps,72%
22,User_53,IoT_Temp,-56 dBm,18 ms,0.10 Mbps,0.08 Mbps,80%
22,User_54,Video_Streaming,-45 dBm,12 ms,2.00 Mbps,1.60 Mbps,80%
22,User_55,Emergency,-52 dBm,16 ms,5.00 Mbps,1.90 Mbps,38%
22,User_56,Video_Call,-52 dBm,15 ms,3.00 Mbps,1.77 Mbps,59%
22,User_57,Voice_Call,-60 dBm,15 ms,1.50 Mbps,1.34 Mbps,89%
22,User_58,Streaming,-77 dBm,21 ms,2.50 Mbps,0.58 Mbps,23%
22,User_59,Online_Gaming,-32 dBm,8 ms,2.00 Mbps,1.58 Mbps,79%
22,User_60,Background,-55 dBm,18 ms,0.80 Mbps,0.65 Mbps,82%
22,User_61,Web_Browsing,-60 dBm,15 ms,1.20 Mbps,0.91 Mbps,75%
22,User_62,IoT_Temp,-46 dBm,12 ms,0.10 Mbps,0.07 Mbps,74%
22,User_63,Video_Streaming,-43 dBm,13 ms,2.00 Mbps,1.62 Mbps,81%
22,User_64,Emergency,-51 dBm,13 ms,5.00 Mbps,2.27 Mbps,45%
22,User_65,Video_Call,-54 dBm,13 ms,3.00 Mbps,1.58 Mbps,53%
22,User_66,Voice_Call,-57 dBm,14 ms,1.50 Mbps,1.16 Mbps,78%
22,User_67,Streaming,-61 dBm,16 ms,2.50 Mbps,0.82 Mbps,33%
22,User_68,Online_Gaming,-43 dBm,11 ms,2.00 Mbps,1.76 Mbps,88%
22,User_69,Background,-58 dBm,17 ms,0.80 Mbps,0.64 Mbps,80%
22,User_70,Web_Browsing,-53 dBm,15 ms,1.20 Mbps,0.97 Mbps,81%
22,User_71,IoT_Temp,-61 dBm,16 ms,0.10 Mbps,0.07 Mbps,74%
22,User_72,Video_Streaming,-45 dBm,11 ms,2.00 Mbps,1.63 Mbps,82%
22,User_73,Emergency,-44 dBm,11 ms,5.00 Mbps,2.65 Mbps,53%
22,User_74,Video_Call,-45 dBm,12 ms,3.00 Mbps,2.43 Mbps,81%
22,User_75,Voice_Call,-72 dBm,20 ms,1.50 Mbps,0.67 Mbps,45%
22,User_76,Streaming,-60 dBm,19 ms,2.50 Mbps,1.09 Mbps,44%
22,User_77,Online_Gaming,-43 dBm,12 ms,2.00 Mbps,1.42 Mbps,71%
22,User_78,Background,-48 dBm,16 ms,0.80 Mbps,0.70 Mbps,88%
22,User_79,Web_Browsing,-48 dBm,12 ms,1.20 Mbps,1.00 Mbps,83%
22,User_80,IoT_Temp,-67 dBm,17 ms,0.10 Mbps,0.09 Mbps,87%
22,User_81,Video_Streaming,-56 dBm,16 ms,2.00 Mbps,1.27 Mbps,64%
22,User_82,Emergency,-82 dBm,22 ms,5.00 Mbps,0.51 Mbps,10%
22,User_83,Video_Call,-43 dBm,14 ms,3.00 Mbps,2.16 Mbps,72%
22,User_84,Voice_Call,-60 dBm,18 ms,1.50 Mbps,0.91 Mbps,60%
22,User_85,Streaming,-39 dBm,11 ms,2.50 Mbps,2.17 Mbps,87%
22,User_86,Online_Gaming,-47 dBm,14 ms,2.00 Mbps,1.69 Mbps,84%
22,User_87,Background,-46 dBm,13 ms,0.80 Mbps,0.62 Mbps,78%
22,User_88,Web_Browsing,-48 dBm,15 ms,1.20 Mbps,1.02 Mbps,85%
22,User_89,IoT_Temp,-60 dBm,15 ms,0.10 Mbps,0.07 Mbps,71%
22,User_90,Video_Streaming,-48 dBm,16 ms,2.00 Mbps,1.63 Mbps,82%
23,User_1,Emergency,-49 dBm,15 ms,5.00 Mbps,2.73 Mbps,55%
23,User_2,Video_Call,-39 dBm,11 ms,3.00 Mbps,2.63 Mbps,88%
23,User_3,Voice_Call,-61 dBm,15 ms,1.50 Mbps,0.92 Mbps,61%
23,User_4,Streaming,-40 dBm,11 ms,2.50 Mbps,1.98 Mbps,79%
23,User_5,Online_Gaming,-55 dBm,15 ms,2.00 Mbps,1.31 Mbps,65%
23,User_6,Background,-60 dBm,19 ms,0.80 Mbps,0.58 Mbps,72%
23,User_7,Web_Browsing,-56 dBm,18 ms,1.20 Mbps,1.04 Mbps,86%
23,User_8,IoT_Temp,-71 dBm,19 ms,0.10 Mbps,0.07 Mbps,72%
23,User_9,Video_Streaming,-85 dBm,24 ms,2.00 Mbps,0.52 Mbps,26%
23,User_10,Emergency,-38 dBm,11 ms,5.00 Mbps,3.77 Mbps,75%
23,User_11,Video_Call,-47 dBm,12 ms,3.00 Mbps,2.08 Mbps,69%
23,User_12,Voice_Call,-47 dBm,14 ms,1.50 Mbps,1.27 Mbps,85%
23,User_13,Streaming,-53 dBm,14 ms,2.50 Mbps,1.78 Mbps,71%
23,User_14,Online_Gaming,-53 dBm,17 ms,2.00 Mbps,1.63 Mbps,82%
23,User_15,Background,-35 dBm,11 ms,0.80 Mbps,0.70 Mbps,88%
23,User_16,Web_Browsing,-45 dBm,11 ms,1.20 Mbps,0.94 Mbps,79%
23,User_17,IoT_Temp,-57 dBm,18 ms,0.10 Mbps,0.08 Mbps,83%
23,User_18,Video_Streaming,-73 dBm,23 ms,2.00 Mbps,0.43 Mbps,21%
23,User_19,Emergency,-83 dBm,26 ms,5.00 Mbps,0.63 Mbps,13%
23,User_20,Video_Call,-43 dBm,14 ms,3.00 Mbps,2.31 Mbps,77%
23,User_21,Voice_Call,-41 dBm,11 ms,1.50 Mbps,1.19 Mbps,80%
23,User_22,Streaming,-48 dBm,15 ms,2.50 Mbps,1.79 Mbps,71%
23,User_23,Online_Gaming,-48 dBm,14 ms,2.00 Mbps,1.48 Mbps,74%
23,User_24,Background,-48 dBm,15 ms,0.80 Mbps,0.68 Mbps,85%
23,User_25,Web_Browsing,-62 dBm,16 ms,1.20 Mbps,0.76 Mbps,64%
23,User_26,IoT_Temp,-59 dBm,19 ms,0.10 Mbps,0.08 Mbps,79%
23,User_27,Video_Streaming,-35 dBm,9 ms,2.00 Mbps,1.49 Mbps,75%
23,User_28,Emergency,-42 dBm,11 ms,5.00 Mbps,3.59 Mbps,72%
23,User_29,Video_Call,-53 dBm,15 ms,3.00 Mbps,1.77 Mbps,59%
23,User_30,Voice_Call,-55 dBm,16 ms,1.50 Mbps,1.17 Mbps,78%
23,User_31,Streaming,-58 dBm,16 ms,2.50 Mbps,1.16 Mbps,46%
23,User_32,Online_Gaming,-46 dBm,11 ms,2.00 Mbps,1.58 Mbps,79%
23,User_33,Background,-47 dBm,15 ms,0.80 Mbps,0.64 Mbps,80%
23,User_34,Web_Browsing,-70 dBm,18 ms,1.20 Mbps,0.44 Mbps,37%
23,User_35,IoT_Temp,-68 dBm,19 ms,0.10 Mbps,0.09 Mbps,88%
23,User_36,Video_Streaming,-52 dBm,12 ms,2.00 Mbps,1.47 Mbps,73%
23,User_37,Emergency,-53 dBm,13 ms,5.00 Mbps,1.90 Mbps,38%
23,User_38,Video_Call,-85 dBm,23 ms,3.00 Mbps,0.51 Mbps,17%
23,User_39,Voice_Call,-54 dBm,13 ms,1.50 Mbps,1.25 Mbps,83%
23,User_40,Streaming,-86 dBm,25 ms,2.50 Mbps,0.57 Mbps,23%
23,User_41,Online_Gaming,-46 dBm,14 ms,2.00 Mbps,1.69 Mbps,85%
23,User_42,Background,-56 dBm,17 ms,0.80 Mbps,0.66 Mbps,82%
23,User_43,Web_Browsing,-44 dBm,11 ms,1.20 Mbps,0.87 Mbps,73%
23,User_44,IoT_Temp,-43 dBm,12 ms,0.10 Mbps,0.08 Mbps,78%
23,User_45,Video_Streaming,-55 dBm,14 ms,2.00 Mbps,1.40 Mbps,70%
23,User_46,Emergency,-38 dBm,11 ms,5.00 Mbps,3.44 Mbps,69%
23,User_47,Video_Call,-37 dBm,8 ms,3.00 Mbps,2.56 Mbps,85%
23,User_48,Voice_Call,-37 dBm,11 ms,1.50 Mbps,1.27 Mbps,84%
23,User_49,Streaming,-36 dBm,10 ms,2.50 Mbps,2.11 Mbps,84%
23,User_50,Online_Gaming,-51 dBm,16 ms,2.00 Mbps,1.45 Mbps,73%
23,User_51,Background,-80 dBm,24 ms,0.80 Mbps,0.43 Mbps,54%
23,User_52,Web_Browsing,-48 dBm,14 ms,1.20 Mbps,1.06 Mbps,88%
23,User_53,IoT_Temp,-57 dBm,14 ms,0.10 Mbps,0.09 Mbps,89%
23,User_54,Video_Streaming,-46 dBm,15 ms,2.00 Mbps,1.57 Mbps,79%
23,User_55,Emergency,-58 dBm,15 ms,5.00 Mbps,1.21 Mbps,24%
23,User_56,Video_Call,-44 dBm,14 ms,3.00 Mbps,2.46 Mbps,82%
23,User_57,Voice_Call,-58 dBm,16 ms,1.50 Mbps,1.08 Mbps,72%
23,User_58,Streaming,-69 dBm,22 ms,2.50 Mbps,0.43 Mbps,17%
23,User_59,Online_Gaming,-36 dBm,9 ms,2.00 Mbps,1.76 Mbps,88%
23,User_60,Background,-57 dBm,14 ms,0.80 Mbps,0.58 Mbps,73%
23,User_61,Web_Browsing,-53 dBm,16 ms,1.20 Mbps,1.01 Mbps,84%
23,User_62,IoT_Temp,-51 dBm,14 ms,0.10 Mbps,0.08 Mbps,77%
23,User_63,Video_Streaming,-49 dBm,12 ms,2.00 Mbps,1.44 Mbps,72%
23,User_64,Emergency,-55 dBm,16 ms,5.00 Mbps,1.89 Mbps,38%
23,User_65,Video_Call,-56 dBm,15 ms,3.00 Mbps,1.33 Mbps,44%
23,User_66,Voice_Call,-65 dBm,19 ms,1.50 Mbps,0.46 Mbps,30%
23,User_67,Streaming,-60 dBm,18 ms,2.50 Mbps,0.86 Mbps,35%
23,User_68,Online_Gaming,-41 dBm,10 ms,2.00 Mbps,1.67 Mbps,83%
23,User_69,Background,-57 dBm,14 ms,0.80 Mbps,0.72 Mbps,90%
23,User_70,Web_Browsing,-55 dBm,16 ms,1.20 Mbps,0.92 Mbps,77%
23,User_71,IoT_Temp,-67 dBm,19 ms,0.10 Mbps,0.08 Mbps,80%
23,User_72,Video_Streaming,-53 dBm,14 ms,2.00 Mbps,1.72 Mbps,86%
23,User_73,Emergency,-52 dBm,15 ms,5.00 Mbps,2.13 Mbps,43%
23,User_74,Video_Call,-46 dBm,14 ms,3.00 Mbps,2.11 Mbps,70%
23,User_75,Voice_Call,-77 dBm,23 ms,1.50 Mbps,0.56 Mbps,37%
23,User_76,Streaming,-65 dBm,18 ms,2.50 Mbps,0.44 Mbps,18%
23,User_77,Online_Gaming,-39 dBm,11 ms,2.00 Mbps,1.50 Mbps,75%
23,User_78,Background,-39 dBm,10 ms,0.80 Mbps,0.61 Mbps,76%
23,User_79,Web_Browsing,-55 dBm,14 ms,1.20 Mbps,0.84 Mbps,70%
23,User_80,IoT_Temp,-65 dBm,17 ms,0.10 Mbps,0.08 Mbps,83%
23,User_81,Video_Streaming,-61 dBm,17 ms,2.00 Mbps,0.92 Mbps,46%
23,User_82,Emergency,-81 dBm,21 ms,5.00 Mbps,0.66 Mbps,13%
23,User_83,Video_Call,-41 dBm,9 ms,3.00 Mbps,2.46 Mbps,82%
23,User_84,Voice_Call,-51 dBm,13 ms,1.50 Mbps,1.17 Mbps,78%
23,User_85,Streaming,-41 dBm,12 ms,2.50 Mbps,2.02 Mbps,81%
23,User_86,Online_Gaming,-51 dBm,14 ms,2.00 Mbps,1.41 Mbps,70%
23,User_87,Background,-47 dBm,12 ms,0.80 Mbps,0.60 Mbps,75%
23,User_88,Web_Browsing,-57 dBm,16 ms,1.20 Mbps,0.90 Mbps,75%
23,User_89,IoT_Temp,-56 dBm,17 ms,0.10 Mbps,0.08 Mbps,77%
23,User_90,Video_Streaming,-47 dBm,11 ms,2.00 Mbps,1.45 Mbps,72%
24,User_1,Emergency,-54 dBm,16 ms,5.00 Mbps,1.81 Mbps,36%
24,User_2,Video_Call,-47 dBm,12 ms,3.00 Mbps,2.03 Mbps,68%
24,User_3,Voice_Call,-70 dBm,22 ms,1.50 Mbps,0.43 Mbps,29%
24,User_4,Streaming,-42 dBm,14 ms,2.50 Mbps,1.85 Mbps,74%
24,User_5,Online_Gaming,-51 dBm,16 ms,2.00 Mbps,1.67 Mbps,83%
24,User_6,Background,-56 dBm,15 ms,0.80 Mbps,0.58 Mbps,73%
24,User_7,Web_Browsing,-49 dBm,15 ms,1.20 Mbps,0.86 Mbps,72%
24,User_8,IoT_Temp,-78 dBm,22 ms,0.10 Mbps,0.08 Mbps,81%
24,User_9,Video_Streaming,-78 dBm,21 ms,2.00 Mbps,0.50 Mbps,25%
24,User_10,Emergency,-33 dBm,9 ms,5.00 Mbps,4.08 Mbps,82%
24,User_11,Video_Call,-49 dBm,14 ms,3.00 Mbps,2.12 Mbps,71%
24,User_12,Voice_Call,-37 dBm,9 ms,1.50 Mbps,1.26 Mbps,84%
24,User_13,Streaming,-49 dBm,12 ms,2.50 Mbps,1.99 Mbps,79%
24,User_14,Online_Gaming,-55 dBm,13 ms,2.00 Mbps,1.47 Mbps,74%
24,User_15,Background,-41 dBm,12 ms,0.80 Mbps,0.70 Mbps,88%
24,User_16,Web_Browsing,-42 dBm,13 ms,1.20 Mbps,0.90 Mbps,75%
24,User_17,IoT_Temp,-56 dBm,16 ms,0.10 Mbps,0.08 Mbps,80%
24,User_18,Video_Streaming,-67 dBm,21 ms,2.00 Mbps,0.50 Mbps,25%
24,User_19,Emergency,-85 dBm,26 ms,5.00 Mbps,0.59 Mbps,12%
24,User_20,Video_Call,-49 dBm,16 ms,3.00 Mbps,2.02 Mbps,67%
24,User_21,Voice_Call,-41 dBm,9 ms,1.50 Mbps,1.33 Mbps,89%
24,User_22,Streaming,-45 dBm,14 ms,2.50 Mbps,2.10 Mbps,84%
24,User_23,Online_Gaming,-53 dBm,17 ms,2.00 Mbps,1.55 Mbps,78%
24,User_24,Background,-52 dBm,13 ms,0.80 Mbps,0.61 Mbps,77%
24,User_25,Web_Browsing,-52 dBm,17 ms,1.20 Mbps,0.90 Mbps,75%
24,User_26,IoT_Temp,-49 dBm,13 ms,0.10 Mbps,0.07 Mbps,71%
24,User_27,Video_Streaming,-37 dBm,11 ms,2.00 Mbps,1.58 Mbps,79%
24,User_28,Emergency,-45 dBm,10 ms,5.00 Mbps,3.03 Mbps,61%
24,User_29,Video_Call,-49 dBm,15 ms,3.00 Mbps,1.96 Mbps,65%
24,User_30,Voice_Call,-54 dBm,13 ms,1.50 Mbps,1.14 Mbps,76%
24,User_31,Streaming,-54 dBm,15 ms,2.50 Mbps,1.50 Mbps,60%
24,User_32,Online_Gaming,-45 dBm,14 ms,2.00 Mbps,1.46 Mbps,73%
24,User_33,Background,-58 dBm,16 ms,0.80 Mbps,0.68 Mbps,85%
24,User_34,Web_Browsing,-72 dBm,22 ms,1.20 Mbps,0.52 Mbps,43%
24,User_35,IoT_Temp,-71 dBm,21 ms,0.10 Mbps,0.08 Mbps,81%
24,User_36,Video_Streaming,-55 dBm,14 ms,2.00 Mbps,1.39 Mbps,70%
24,User_37,Emergency,-42 dBm,12 ms,5.00 Mbps,3.17 Mbps,63%
24,User_38,Video_Call,-83 dBm,24 ms,3.00 Mbps,0.45 Mbps,15%
24,User_39,Voice_Call,-56 dBm,16 ms,1.50 Mbps,1.06 Mbps,71%
24,User_40,Streaming,-79 dBm,25 ms,2.50 Mbps,0.44 Mbps,18%
24,User_41,Online_Gaming,-52 dBm,15 ms,2.00 Mbps,1.69 Mbps,85%
24,User_42,Background,-60 dBm,15 ms,0.80 Mbps,0.63 Mbps,78%
24,User_43,Web_Browsing,-50 dBm,12 ms,1.20 Mbps,0.96 Mbps,80%
24,User_44,IoT_Temp,-55 dBm,16 ms,0.10 Mbps,0.08 Mbps,76%
24,User_45,Video_Streaming,-52 dBm,17 ms,2.00 Mbps,1.69 Mbps,85%
24,User_46,Emergency,-35 dBm,11 ms,5.00 Mbps,4.13 Mbps,83%
24,User_47,Video_Call,-38 dBm,12 ms,3.00 Mbps,2.66 Mbps,89%
24,User_48,Voice_Call,-35 dBm,11 ms,1.50 Mbps,1.07 Mbps,72%
24,User_49,Streaming,-35 dBm,9 ms,2.50 Mbps,1.92 Mbps,77%
24,User_50,Online_Gaming,-57 dBm,18 ms,2.00 Mbps,1.29 Mbps,64%
24,User_51,Background,-73 dBm,20 ms,0.80 Mbps,0.44 Mbps,54%
24,User_52,Web_Browsing,-49 dBm,15 ms,1.20 Mbps,1.03 Mbps,86%
24,User_53,IoT_Temp,-56 dBm,15 ms,0.10 Mbps,0.09 Mbps,86%
24,User_54,Video_Streaming,-48 dBm,13 ms,2.00 Mbps,1.76 Mbps,88%
24,User_55,Emergency,-53 dBm,16 ms,5.00 Mbps,1.83 Mbps,37%
24,User_56,Video_Call,-34 dBm,8 ms,3.00 Mbps,2.33 Mbps,78%
24,User_57,Voice_Call,-57 dBm,17 ms,1.50 Mbps,1.12 Mbps,75%
24,User_58,Streaming,-65 dBm,19 ms,2.50 Mbps,0.48 Mbps,19%
24,User_59,Online_Gaming,-38 dBm,10 ms,2.00 Mbps,1.51 Mbps,75%
24,User_60,Background,-65 dBm,20 ms,0.80 Mbps,0.47 Mbps,59%
24,User_61,Web_Browsing,-61 dBm,16 ms,1.20 Mbps,0.86 Mbps,71%
24,User_62,IoT_Temp,-53 dBm,15 ms,0.10 Mbps,0.09 Mbps,86%
24,User_63,Video_Streaming,-48 dBm,13 ms,2.00 Mbps,1.78 Mbps,89%
24,User_64,Emergency,-52 dBm,15 ms,5.00 Mbps,1.81 Mbps,36%
24,User_65,Video_Call,-58 dBm,14 ms,3.00 Mbps,1.15 Mbps,38%
24,User_66,Voice_Call,-71 dBm,22 ms,1.50 Mbps,0.49 Mbps,33%
24,User_67,Streaming,-67 dBm,21 ms,2.50 Mbps,0.49 Mbps,20%
24,User_68,Online_Gaming,-38 dBm,10 ms,2.00 Mbps,1.40 Mbps,70%
24,User_69,Background,-54 dBm,14 ms,0.80 Mbps,0.66 Mbps,83%
24,User_70,Web_Browsing,-59 dBm,19 ms,1.20 Mbps,1.01 Mbps,84%
24,User_71,IoT_Temp,-61 dBm,18 ms,0.10 Mbps,0.09 Mbps,85%
24,User_72,Video_Streaming,-60 dBm,15 ms,2.00 Mbps,1.01 Mbps,51%
24,User_73,Emergency,-53 dBm,13 ms,5.00 Mbps,1.89 Mbps,38%
24,User_74,Video_Call,-37 dBm,11 ms,3.00 Mbps,2.45 Mbps,82%
24,User_75,Voice_Call,-65 dBm,20 ms,1.50 Mbps,0.56 Mbps,37%
24,User_76,Streaming,-57 dBm,14 ms,2.50 Mbps,1.20 Mbps,48%
24,User_77,Online_Gaming,-51 dBm,12 ms,2.00 Mbps,1.44 Mbps,72%
24,User_78,Background,-44 dBm,11 ms,0.80 Mbps,0.65 Mbps,81%
